==PROF== Connected to process 2286115 (/home/ec2-user/SageMaker/PMPP/Chapter_3/2_matmul)
Index 0: Value = 0
Index 1: Value = 900
Index 2: Value = 1800
Index 3: Value = 2700
Index 4: Value = 3600
Index 5: Value = 4500
Index 6: Value = 5400
Index 7: Value = 6300
Index 8: Value = 7200
Index 9: Value = 8100
==PROF== Disconnected from process 2286115
"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","2286115","2_matmul","127.0.0.1","matmul(int *, int *, int *, int, int, int)","1","7","(16, 16, 1)","(188, 188, 1)","0","8.9","GPU and Memory Workload Distribution","Average DRAM Active Cycles","cycle","565458.67",
"0","2286115","2_matmul","127.0.0.1","matmul(int *, int *, int *, int, int, int)","1","7","(16, 16, 1)","(188, 188, 1)","0","8.9","GPU and Memory Workload Distribution","Total DRAM Elapsed Cycles","cycle","72448000",
"0","2286115","2_matmul","127.0.0.1","matmul(int *, int *, int *, int, int, int)","1","7","(16, 16, 1)","(188, 188, 1)","0","8.9","GPU and Memory Workload Distribution","Average L1 Active Cycles","cycle","3927632.66",
"0","2286115","2_matmul","127.0.0.1","matmul(int *, int *, int *, int, int, int)","1","7","(16, 16, 1)","(188, 188, 1)","0","8.9","GPU and Memory Workload Distribution","Total L1 Elapsed Cycles","cycle","228168454",
"0","2286115","2_matmul","127.0.0.1","matmul(int *, int *, int *, int, int, int)","1","7","(16, 16, 1)","(188, 188, 1)","0","8.9","GPU and Memory Workload Distribution","Average L2 Active Cycles","cycle","3413125.21",
"0","2286115","2_matmul","127.0.0.1","matmul(int *, int *, int *, int, int, int)","1","7","(16, 16, 1)","(188, 188, 1)","0","8.9","GPU and Memory Workload Distribution","Total L2 Elapsed Cycles","cycle","82775808",
"0","2286115","2_matmul","127.0.0.1","matmul(int *, int *, int *, int, int, int)","1","7","(16, 16, 1)","(188, 188, 1)","0","8.9","GPU and Memory Workload Distribution","Average SM Active Cycles","cycle","3927632.66",
"0","2286115","2_matmul","127.0.0.1","matmul(int *, int *, int *, int, int, int)","1","7","(16, 16, 1)","(188, 188, 1)","0","8.9","GPU and Memory Workload Distribution","Total SM Elapsed Cycles","cycle","228168454",
"0","2286115","2_matmul","127.0.0.1","matmul(int *, int *, int *, int, int, int)","1","7","(16, 16, 1)","(188, 188, 1)","0","8.9","GPU and Memory Workload Distribution","Average SMSP Active Cycles","cycle","3927068.02",
"0","2286115","2_matmul","127.0.0.1","matmul(int *, int *, int *, int, int, int)","1","7","(16, 16, 1)","(188, 188, 1)","0","8.9","GPU and Memory Workload Distribution","Total SMSP Elapsed Cycles","cycle","912673816",
